0,37.339592,1773406261.413670,-19.381396,-5.059057,25.846040
0,37.373532,1773406261.447609,-20.253557,-5.133301,25.910819
0,37.395201,1773406261.469279,-19.902296,-5.300223,25.993025
0,37.412772,1773406261.486854,-19.635384,-5.453330,26.065383
0,37.429068,1773406261.503146,-19.595089,-5.106334,25.959160
0,37.450217,1773406261.524294,-20.130692,-5.204795,26.013830
2,36.291432,1773406260.365509,-87.028045,-12.218918,11.094202
2,36.314811,1773406260.388889,-86.984026,-11.890817,12.251845
2,36.339686,1773406260.413764,-87.051441,-11.108898,12.963162
2,36.359868,1773406260.433946,-87.056397,-11.807793,12.439239
2,36.396776,1773406260.470855,-87.228212,-12.184805,11.789055
2,36.423401,1773406260.497481,-87.301835,-11.357878,12.588382
2,36.445477,1773406260.519556,-87.272474,-12.114009,12.474246
2,36.466298,1773406260.540375,-87.376778,-11.869879,11.742574
2,36.497923,1773406260.572000,-87.267999,-12.431991,13.441199
2,36.519249,1773406260.593326,-87.411778,-12.197060,12.794502
2,36.540219,1773406260.614297,-87.449106,-12.047905,12.320454
2,36.558962,1773406260.633039,-87.604641,-12.019425,12.303043
2,36.579008,1773406260.653086,-87.569151,-12.124292,12.097951
2,36.602783,1773406260.676861,-87.712954,-12.185008,11.827369
2,36.622879,1773406260.696957,-87.649578,-12.157262,12.240136
2,36.646444,1773406260.720522,-87.678324,-12.408558,12.550014
2,36.670443,1773406260.744521,-87.887999,-11.536258,11.973659
2,36.690803,1773406260.764881,-87.906851,-11.843755,12.036760
2,36.725812,1773406260.799890,-87.912266,-13.051842,12.143907
2,36.748995,1773406260.823072,-88.000355,-12.230217,12.036797
2,36.768918,1773406260.842995,-88.054371,-12.251222,12.278050
2,36.789288,1773406260.863365,-88.036298,-12.314954,12.446234
2,36.808364,1773406260.882442,-88.167175,-11.762168,12.007506
2,36.839030,1773406260.913110,-88.086495,-12.825244,11.921482
2,36.858518,1773406260.932597,-88.226537,-12.255260,12.192815
2,36.881309,1773406260.955387,-88.252219,-12.767716,12.024559
2,36.905341,1773406260.979419,-88.256562,-12.061305,12.479834
2,36.924407,1773406260.998484,-88.376415,-12.200638,11.670015
2,36.949167,1773406261.023245,-88.473077,-11.591066,12.237348
2,36.970280,1773406261.044358,-88.577398,-11.686806,12.249863
2,36.984924,1773406261.059002,-88.641574,-11.716513,12.030833
2,37.007113,1773406261.081192,-88.609464,-12.247924,12.245458
2,37.027334,1773406261.101412,-88.635540,-12.804500,11.939102
2,37.058591,1773406261.132669,-88.829742,-11.495404,12.277797
2,37.080970,1773406261.155048,-88.787347,-12.400990,12.149111
2,37.103074,1773406261.177152,-88.744700,-12.003716,12.609783
2,37.123964,1773406261.198042,-88.750052,-12.515127,12.781930
2,37.162014,1773406261.236101,-89.043358,-12.342203,11.593026
2,37.181983,1773406261.256062,-88.995143,-12.242717,12.166136
2,37.203777,1773406261.277855,-89.082675,-12.523342,11.845738
2,37.226347,1773406261.300426,-89.243243,-11.399962,11.991653
2,37.261999,1773406261.336076,-89.077527,-13.067706,12.354452
2,37.281920,1773406261.355998,-89.199832,-12.482882,12.222251
2,37.301815,1773406261.375892,-89.251804,-12.488200,12.654348
2,37.323162,1773406261.397241,-89.382599,-12.615904,12.189033
2,37.347653,1773406261.421731,-89.365695,-12.198064,11.944187
2,37.382150,1773406261.456229,-89.487511,-12.827963,12.712018
2,37.405976,1773406261.480055,-89.543725,-12.206768,12.508819
2,37.436925,1773406261.511003,-89.675129,-12.059103,11.801875
2,37.457186,1773406261.531263,-89.691390,-12.440656,12.601081
3,36.216382,1773406260.290460,-30.097087,-24.012142,7.101287
3,36.238347,1773406260.312428,-30.250194,-23.476694,7.288713
3,36.258393,1773406260.332470,-30.382250,-23.430795,6.623348
3,36.300819,1773406260.374898,-30.016660,-23.895739,6.886826
3,36.322549,1773406260.396627,-30.234379,-23.600510,6.942144
3,36.346994,1773406260.421072,-30.073141,-23.381018,7.808410
3,36.371705,1773406260.445782,-30.317721,-23.526578,7.101945
3,36.406728,1773406260.480809,-30.310531,-23.317823,6.869178
3,36.436862,1773406260.510943,-30.432317,-23.906347,7.112943
3,36.453444,1773406260.527522,-30.308201,-23.698175,7.422871
3,36.474686,1773406260.548764,-30.429695,-23.405855,6.629391
3,36.506047,1773406260.580125,-30.216556,-24.061539,8.035164
3,36.526312,1773406260.600389,-30.450747,-23.894590,7.198703
3,36.551834,1773406260.625912,-30.380154,-23.376777,7.407682
3,36.566105,1773406260.640183,-30.474036,-23.566647,7.169458
3,36.610395,1773406260.684482,-30.725170,-24.367980,6.227447
3,36.637972,1773406260.712053,-30.566731,-24.157693,6.806746
3,36.654370,1773406260.728449,-30.466890,-23.848895,7.047716
3,36.678503,1773406260.752581,-30.790606,-23.256584,6.099785
3,36.698675,1773406260.772754,-30.582059,-23.557955,6.913024
3,36.734200,1773406260.808279,-30.851713,-24.150916,6.577096
3,36.756142,1773406260.830219,-30.676295,-23.949823,6.875683
3,36.775985,1773406260.850063,-30.601189,-23.300749,7.039430
3,36.796421,1773406260.870499,-30.623192,-24.114512,7.193153
3,36.815435,1773406260.889512,-30.606791,-23.521867,7.067644
3,36.846549,1773406260.920626,-30.671096,-24.509294,6.452092
3,36.867571,1773406260.941650,-30.736561,-23.865589,6.825722
3,36.897130,1773406260.971209,-30.863335,-23.471747,6.630943
3,36.912547,1773406260.986625,-30.782296,-23.816209,6.836015
3,36.957543,1773406261.031621,-30.578129,-24.517474,7.553668
3,36.977379,1773406261.051456,-30.810665,-23.820669,6.992651
3,36.994042,1773406261.068119,-30.869824,-23.552732,6.846762
3,37.014620,1773406261.088698,-30.971453,-24.048224,6.927493
3,37.034387,1773406261.108465,-30.872868,-23.800767,6.844763
3,37.067756,1773406261.141834,-31.029118,-23.772074,6.941607
3,37.094442,1773406261.168521,-30.968861,-23.454220,6.777077
3,37.110399,1773406261.184478,-31.035360,-23.771404,6.612965
3,37.135974,1773406261.210052,-30.825726,-23.835285,7.429743
3,37.169257,1773406261.243335,-31.158098,-23.887563,6.274258
3,37.195075,1773406261.269153,-30.942963,-23.851683,7.027332
3,37.212187,1773406261.286266,-31.062976,-24.047836,6.728742
3,37.239032,1773406261.313110,-30.919889,-23.424837,7.297905
3,37.274063,1773406261.348141,-31.216096,-23.910780,6.473143
3,37.289000,1773406261.363077,-31.086598,-23.765279,6.795666
3,37.314963,1773406261.389041,-31.333648,-23.870744,6.686997
3,37.334233,1773406261.408313,-31.228826,-24.210006,6.947296
3,37.355932,1773406261.430010,-31.255368,-23.788922,6.359680
3,37.389766,1773406261.463844,-31.160304,-24.451311,7.561043
3,37.424123,1773406261.498201,-31.279483,-23.519036,6.813854
3,37.444855,1773406261.518933,-31.432701,-24.126295,6.345865
