0,1776981326.959073,81.163824,0.037200,-2.696501,-3.451408,0.037917,-2.399423,-3.103555
3,1776981326.959073,81.163824,22.625547,-41.437309,5.233029,22.753980,-40.934467,5.230618
2,1776981326.959073,81.163824,-43.470854,130.681432,-49.203654,-43.519296,40.036576,-49.246740
0,1776981326.981336,81.186087,0.028483,-3.116311,-3.640572,0.029200,-2.819233,-3.292720
3,1776981326.981336,81.186087,21.770981,-40.988854,5.305565,21.899413,-40.486012,5.303155
2,1776981326.981336,81.186087,-42.419195,130.865139,-48.894454,-42.467637,40.220282,-48.937539
0,1776981327.000603,81.205354,0.030789,-2.747271,-3.309699,0.031506,-2.450193,-2.961846
3,1776981327.000603,81.205354,22.555997,-41.412798,5.244535,22.684430,-40.909956,5.242125
2,1776981327.000603,81.205354,-43.651608,130.718377,-49.339998,-43.700050,40.073521,-49.383083
0,1776981327.023178,81.227929,0.039242,-2.814165,-3.763826,0.039959,-2.517087,-3.415973
3,1776981327.023178,81.227929,21.645445,-41.088673,5.390740,21.773877,-40.585830,5.388329
2,1776981327.023178,81.227929,-41.915782,130.573216,-48.324020,-41.964224,39.928359,-48.367105
0,1776981327.044116,81.248866,0.032561,-2.687397,-3.284871,0.033278,-2.390319,-2.937018
3,1776981327.044116,81.248866,22.437154,-41.500460,5.320686,22.565587,-40.997618,5.318276
2,1776981327.044116,81.248866,-43.466081,130.789267,-49.324373,-43.514523,40.144411,-49.367458
0,1776981327.064511,81.269262,0.021942,-3.158883,-3.377158,0.022659,-2.861805,-3.029305
3,1776981327.064511,81.269262,22.419468,-41.212342,5.192354,22.547900,-40.709500,5.189944
2,1776981327.064511,81.269262,-44.279038,131.232063,-50.221347,-44.327480,40.587207,-50.264433
0,1776981327.083949,81.288700,0.036792,-2.687769,-3.377184,0.037510,-2.390691,-3.029331
3,1776981327.083949,81.288700,22.136585,-41.495693,5.410877,22.265018,-40.992850,5.408467
2,1776981327.083949,81.288700,-43.366853,130.618756,-49.066773,-43.415295,39.973899,-49.109859
0,1776981327.104171,81.308921,0.040113,-2.928846,-3.766027,0.040830,-2.631768,-3.418175
3,1776981327.104171,81.308921,22.195280,-41.451649,5.376072,22.323712,-40.948806,5.373662
2,1776981327.104171,81.308921,-42.728514,131.208781,-49.431501,-42.776956,40.563925,-49.474587
0,1776981327.129112,81.333863,0.028249,-2.812752,-3.244670,0.028966,-2.515674,-2.896817
3,1776981327.129112,81.333863,22.591862,-41.567365,5.302209,22.720294,-41.064522,5.299799
2,1776981327.129112,81.333863,-44.149624,130.704588,-49.567560,-44.198066,40.059731,-49.610645
0,1776981327.148579,81.353330,0.035932,-2.945594,-3.710134,0.036650,-2.648516,-3.362282
3,1776981327.148579,81.353330,22.547805,-41.507926,5.291417,22.676237,-41.005084,5.289006
2,1776981327.148579,81.353330,-43.384548,131.180691,-49.739475,-43.432990,40.535834,-49.782561
0,1776981327.168968,81.373719,0.028545,-2.844427,-3.263168,0.029262,-2.547349,-2.915315
3,1776981327.168968,81.373719,22.749108,-41.704099,5.307635,22.877540,-41.201256,5.305224
2,1776981327.168968,81.373719,-44.959961,130.949415,-50.225926,-45.008403,40.304559,-50.269011
0,1776981327.190257,81.395007,0.041962,-2.817762,-3.723866,0.042679,-2.520684,-3.376013
3,1776981327.190257,81.395007,22.330966,-41.159152,5.190059,22.459398,-40.656309,5.187649
2,1776981327.190257,81.395007,-43.157041,130.763312,-49.124563,-43.205483,40.118456,-49.167648
0,1776981327.210463,81.415213,0.026231,-2.955808,-3.244332,0.026948,-2.658730,-2.896480
3,1776981327.210463,81.415213,21.660320,-41.282846,5.468688,21.788752,-40.780004,5.466278
2,1776981327.210463,81.415213,-43.414346,130.755143,-49.246901,-43.462788,40.110286,-49.289986
0,1776981327.230184,81.434935,0.007699,-3.204314,-2.871199,0.008417,-2.907236,-2.523347
3,1776981327.230184,81.434935,22.351087,-41.357995,5.280957,22.479520,-40.855153,5.278546
2,1776981327.230184,81.434935,-44.886315,131.306743,-50.602526,-44.934757,40.661886,-50.645611
0,1776981327.250200,81.454950,0.023230,-2.943926,-3.251822,0.023947,-2.646848,-2.903969
3,1776981327.250200,81.454950,23.153310,-41.607954,5.135244,23.281742,-41.105111,5.132834
2,1776981327.250200,81.454950,-44.731853,131.248550,-50.471534,-44.780295,40.603694,-50.514619
0,1776981327.270374,81.475125,0.042041,-2.632325,-3.591623,0.042758,-2.335247,-3.243770
3,1776981327.270374,81.475125,22.341810,-41.217830,5.220486,22.470243,-40.714987,5.218075
2,1776981327.270374,81.475125,-43.257964,130.679396,-49.094240,-43.306406,40.034539,-49.137325
0,1776981327.292178,81.496928,0.025137,-3.018008,-3.334656,0.025854,-2.720930,-2.986804
3,1776981327.292178,81.496928,22.372568,-41.675154,5.416853,22.501000,-41.172311,5.414443
2,1776981327.292178,81.496928,-43.151075,131.288821,-49.721907,-43.199517,40.643964,-49.764992
0,1776981327.314879,81.519629,0.042829,-2.538560,-3.453841,0.043546,-2.241481,-3.105989
3,1776981327.314879,81.519629,22.087517,-41.371425,5.365502,22.215950,-40.868582,5.363092
2,1776981327.314879,81.519629,-43.071159,130.382385,-48.655072,-43.119601,39.737528,-48.698157
0,1776981327.337853,81.542603,0.025465,-3.075561,-3.490022,0.026182,-2.778483,-3.142169
3,1776981327.337853,81.542603,22.515234,-41.281639,5.191170,22.643667,-40.778796,5.188760
2,1776981327.337853,81.542603,-43.744467,131.298555,-50.035708,-43.792909,40.653698,-50.078794
0,1776981327.357324,81.562075,0.026451,-2.700875,-3.173214,0.027168,-2.403796,-2.825361
3,1776981327.357324,81.562075,22.381566,-41.385823,5.284987,22.509998,-40.882980,5.282576
2,1776981327.357324,81.562075,-43.974431,130.592989,-49.361305,-44.022873,39.948132,-49.404391
0,1776981327.378083,81.582833,0.025941,-2.994524,-3.528052,0.026658,-2.697446,-3.180199
